TECH,MNUMCR,MNUMYR,CAPAVAIL,CAPLAN,CAPNEW
Saline Cavern,1,1,100,0.2,0.1
Saline Cavern,1,2,100,0.2,0.1
Saline Cavern,1,3,100,0.2,0.1
Saline Cavern,1,4,100,0.2,0.1
Saline Cavern,1,5,100,0.2,0.1
Saline Cavern,1,6,100,0.2,0.1
Saline Cavern,1,7,100,0.2,0.1
Saline Cavern,1,8,100,0.2,0.1
Saline Cavern,1,9,100,0.2,0.1
Saline Cavern,1,10,100,0.2,0.1
Saline Cavern,1,11,100,0.2,0.1
Saline Cavern,1,12,100,0.2,0.1
Saline Cavern,1,13,100,0.2,0.1
Saline Cavern,1,14,100,0.2,0.1
Saline Cavern,1,15,100,0.2,0.1
Saline Cavern,1,16,100,0.2,0.1
Saline Cavern,1,17,100,0.2,0.1
Saline Cavern,1,18,100,0.2,0.1
Saline Cavern,1,19,100,0.2,0.1
Saline Cavern,1,20,100,0.2,0.1
Saline Cavern,1,21,100,0.2,0.1
Saline Cavern,1,22,100,0.2,0.1
Saline Cavern,1,23,100,0.2,0.1
Saline Cavern,1,24,100,0.2,0.1
Saline Cavern,1,25,100,0.2,0.1
Saline Cavern,1,26,100,0.2,0.1
Saline Cavern,1,27,100,0.2,0.1
Saline Cavern,1,28,100,0.2,0.1
Saline Cavern,1,29,100,0.2,0.1
Saline Cavern,1,30,100,0.2,0.1
Saline Cavern,1,31,100,0.2,0.1
Saline Cavern,1,32,100,0.2,0.1
Saline Cavern,1,33,100,0.2,0.1
Saline Cavern,1,34,100,0.2,0.1
Saline Cavern,1,35,100,0.2,0.1
Saline Cavern,1,36,100,0.2,0.1
Saline Cavern,1,37,100,0.2,0.1
Saline Cavern,1,38,100,0.2,0.1
Saline Cavern,1,39,100,0.2,0.1
Saline Cavern,1,40,100,0.2,0.1
Saline Cavern,1,41,100,0.2,0.1
Saline Cavern,1,42,100,0.2,0.1
Saline Cavern,1,43,100,0.2,0.1
Saline Cavern,1,44,100,0.2,0.1
Saline Cavern,1,45,100,0.2,0.1
Saline Cavern,1,46,100,0.2,0.1
Saline Cavern,1,47,100,0.2,0.1
Saline Cavern,1,48,100,0.2,0.1
Saline Cavern,1,49,100,0.2,0.1
Saline Cavern,1,50,100,0.2,0.1
Saline Cavern,1,51,100,0.2,0.1
Saline Cavern,1,52,100,0.2,0.1
Saline Cavern,1,53,100,0.2,0.1
Saline Cavern,1,54,100,0.2,0.1
Saline Cavern,1,55,100,0.2,0.1
Saline Cavern,1,56,100,0.2,0.1
Saline Cavern,1,57,100,0.2,0.1
Saline Cavern,1,58,100,0.2,0.1
Saline Cavern,1,59,100,0.2,0.1
Saline Cavern,1,60,100,0.2,0.1
Saline Cavern,1,61,100,0.2,0.1
Saline Cavern,2,1,100,0.2,0.1
Saline Cavern,2,2,100,0.2,0.1
Saline Cavern,2,3,100,0.2,0.1
Saline Cavern,2,4,100,0.2,0.1
Saline Cavern,2,5,100,0.2,0.1
Saline Cavern,2,6,100,0.2,0.1
Saline Cavern,2,7,100,0.2,0.1
Saline Cavern,2,8,100,0.2,0.1
Saline Cavern,2,9,100,0.2,0.1
Saline Cavern,2,10,100,0.2,0.1
Saline Cavern,2,11,100,0.2,0.1
Saline Cavern,2,12,100,0.2,0.1
Saline Cavern,2,13,100,0.2,0.1
Saline Cavern,2,14,100,0.2,0.1
Saline Cavern,2,15,100,0.2,0.1
Saline Cavern,2,16,100,0.2,0.1
Saline Cavern,2,17,100,0.2,0.1
Saline Cavern,2,18,100,0.2,0.1
Saline Cavern,2,19,100,0.2,0.1
Saline Cavern,2,20,100,0.2,0.1
Saline Cavern,2,21,100,0.2,0.1
Saline Cavern,2,22,100,0.2,0.1
Saline Cavern,2,23,100,0.2,0.1
Saline Cavern,2,24,100,0.2,0.1
Saline Cavern,2,25,100,0.2,0.1
Saline Cavern,2,26,100,0.2,0.1
Saline Cavern,2,27,100,0.2,0.1
Saline Cavern,2,28,100,0.2,0.1
Saline Cavern,2,29,100,0.2,0.1
Saline Cavern,2,30,100,0.2,0.1
Saline Cavern,2,31,100,0.2,0.1
Saline Cavern,2,32,100,0.2,0.1
Saline Cavern,2,33,100,0.2,0.1
Saline Cavern,2,34,100,0.2,0.1
Saline Cavern,2,35,100,0.2,0.1
Saline Cavern,2,36,100,0.2,0.1
Saline Cavern,2,37,100,0.2,0.1
Saline Cavern,2,38,100,0.2,0.1
Saline Cavern,2,39,100,0.2,0.1
Saline Cavern,2,40,100,0.2,0.1
Saline Cavern,2,41,100,0.2,0.1
Saline Cavern,2,42,100,0.2,0.1
Saline Cavern,2,43,100,0.2,0.1
Saline Cavern,2,44,100,0.2,0.1
Saline Cavern,2,45,100,0.2,0.1
Saline Cavern,2,46,100,0.2,0.1
Saline Cavern,2,47,100,0.2,0.1
Saline Cavern,2,48,100,0.2,0.1
Saline Cavern,2,49,100,0.2,0.1
Saline Cavern,2,50,100,0.2,0.1
Saline Cavern,2,51,100,0.2,0.1
Saline Cavern,2,52,100,0.2,0.1
Saline Cavern,2,53,100,0.2,0.1
Saline Cavern,2,54,100,0.2,0.1
Saline Cavern,2,55,100,0.2,0.1
Saline Cavern,2,56,100,0.2,0.1
Saline Cavern,2,57,100,0.2,0.1
Saline Cavern,2,58,100,0.2,0.1
Saline Cavern,2,59,100,0.2,0.1
Saline Cavern,2,60,100,0.2,0.1
Saline Cavern,2,61,100,0.2,0.1
Saline Cavern,3,1,100,0.2,0.1
Saline Cavern,3,2,100,0.2,0.1
Saline Cavern,3,3,100,0.2,0.1
Saline Cavern,3,4,100,0.2,0.1
Saline Cavern,3,5,100,0.2,0.1
Saline Cavern,3,6,100,0.2,0.1
Saline Cavern,3,7,100,0.2,0.1
Saline Cavern,3,8,100,0.2,0.1
Saline Cavern,3,9,100,0.2,0.1
Saline Cavern,3,10,100,0.2,0.1
Saline Cavern,3,11,100,0.2,0.1
Saline Cavern,3,12,100,0.2,0.1
Saline Cavern,3,13,100,0.2,0.1
Saline Cavern,3,14,100,0.2,0.1
Saline Cavern,3,15,100,0.2,0.1
Saline Cavern,3,16,100,0.2,0.1
Saline Cavern,3,17,100,0.2,0.1
Saline Cavern,3,18,100,0.2,0.1
Saline Cavern,3,19,100,0.2,0.1
Saline Cavern,3,20,100,0.2,0.1
Saline Cavern,3,21,100,0.2,0.1
Saline Cavern,3,22,100,0.2,0.1
Saline Cavern,3,23,100,0.2,0.1
Saline Cavern,3,24,100,0.2,0.1
Saline Cavern,3,25,100,0.2,0.1
Saline Cavern,3,26,100,0.2,0.1
Saline Cavern,3,27,100,0.2,0.1
Saline Cavern,3,28,100,0.2,0.1
Saline Cavern,3,29,100,0.2,0.1
Saline Cavern,3,30,100,0.2,0.1
Saline Cavern,3,31,100,0.2,0.1
Saline Cavern,3,32,100,0.2,0.1
Saline Cavern,3,33,100,0.2,0.1
Saline Cavern,3,34,100,0.2,0.1
Saline Cavern,3,35,100,0.2,0.1
Saline Cavern,3,36,100,0.2,0.1
Saline Cavern,3,37,100,0.2,0.1
Saline Cavern,3,38,100,0.2,0.1
Saline Cavern,3,39,100,0.2,0.1
Saline Cavern,3,40,100,0.2,0.1
Saline Cavern,3,41,100,0.2,0.1
Saline Cavern,3,42,100,0.2,0.1
Saline Cavern,3,43,100,0.2,0.1
Saline Cavern,3,44,100,0.2,0.1
Saline Cavern,3,45,100,0.2,0.1
Saline Cavern,3,46,100,0.2,0.1
Saline Cavern,3,47,100,0.2,0.1
Saline Cavern,3,48,100,0.2,0.1
Saline Cavern,3,49,100,0.2,0.1
Saline Cavern,3,50,100,0.2,0.1
Saline Cavern,3,51,100,0.2,0.1
Saline Cavern,3,52,100,0.2,0.1
Saline Cavern,3,53,100,0.2,0.1
Saline Cavern,3,54,100,0.2,0.1
Saline Cavern,3,55,100,0.2,0.1
Saline Cavern,3,56,100,0.2,0.1
Saline Cavern,3,57,100,0.2,0.1
Saline Cavern,3,58,100,0.2,0.1
Saline Cavern,3,59,100,0.2,0.1
Saline Cavern,3,60,100,0.2,0.1
Saline Cavern,3,61,100,0.2,0.1
Saline Cavern,4,1,100,0.2,0.1
Saline Cavern,4,2,100,0.2,0.1
Saline Cavern,4,3,100,0.2,0.1
Saline Cavern,4,4,100,0.2,0.1
Saline Cavern,4,5,100,0.2,0.1
Saline Cavern,4,6,100,0.2,0.1
Saline Cavern,4,7,100,0.2,0.1
Saline Cavern,4,8,100,0.2,0.1
Saline Cavern,4,9,100,0.2,0.1
Saline Cavern,4,10,100,0.2,0.1
Saline Cavern,4,11,100,0.2,0.1
Saline Cavern,4,12,100,0.2,0.1
Saline Cavern,4,13,100,0.2,0.1
Saline Cavern,4,14,100,0.2,0.1
Saline Cavern,4,15,100,0.2,0.1
Saline Cavern,4,16,100,0.2,0.1
Saline Cavern,4,17,100,0.2,0.1
Saline Cavern,4,18,100,0.2,0.1
Saline Cavern,4,19,100,0.2,0.1
Saline Cavern,4,20,100,0.2,0.1
Saline Cavern,4,21,100,0.2,0.1
Saline Cavern,4,22,100,0.2,0.1
Saline Cavern,4,23,100,0.2,0.1
Saline Cavern,4,24,100,0.2,0.1
Saline Cavern,4,25,100,0.2,0.1
Saline Cavern,4,26,100,0.2,0.1
Saline Cavern,4,27,100,0.2,0.1
Saline Cavern,4,28,100,0.2,0.1
Saline Cavern,4,29,100,0.2,0.1
Saline Cavern,4,30,100,0.2,0.1
Saline Cavern,4,31,100,0.2,0.1
Saline Cavern,4,32,100,0.2,0.1
Saline Cavern,4,33,100,0.2,0.1
Saline Cavern,4,34,100,0.2,0.1
Saline Cavern,4,35,100,0.2,0.1
Saline Cavern,4,36,100,0.2,0.1
Saline Cavern,4,37,100,0.2,0.1
Saline Cavern,4,38,100,0.2,0.1
Saline Cavern,4,39,100,0.2,0.1
Saline Cavern,4,40,100,0.2,0.1
Saline Cavern,4,41,100,0.2,0.1
Saline Cavern,4,42,100,0.2,0.1
Saline Cavern,4,43,100,0.2,0.1
Saline Cavern,4,44,100,0.2,0.1
Saline Cavern,4,45,100,0.2,0.1
Saline Cavern,4,46,100,0.2,0.1
Saline Cavern,4,47,100,0.2,0.1
Saline Cavern,4,48,100,0.2,0.1
Saline Cavern,4,49,100,0.2,0.1
Saline Cavern,4,50,100,0.2,0.1
Saline Cavern,4,51,100,0.2,0.1
Saline Cavern,4,52,100,0.2,0.1
Saline Cavern,4,53,100,0.2,0.1
Saline Cavern,4,54,100,0.2,0.1
Saline Cavern,4,55,100,0.2,0.1
Saline Cavern,4,56,100,0.2,0.1
Saline Cavern,4,57,100,0.2,0.1
Saline Cavern,4,58,100,0.2,0.1
Saline Cavern,4,59,100,0.2,0.1
Saline Cavern,4,60,100,0.2,0.1
Saline Cavern,4,61,100,0.2,0.1
Saline Cavern,5,1,100,0.2,0.1
Saline Cavern,5,2,100,0.2,0.1
Saline Cavern,5,3,100,0.2,0.1
Saline Cavern,5,4,100,0.2,0.1
Saline Cavern,5,5,100,0.2,0.1
Saline Cavern,5,6,100,0.2,0.1
Saline Cavern,5,7,100,0.2,0.1
Saline Cavern,5,8,100,0.2,0.1
Saline Cavern,5,9,100,0.2,0.1
Saline Cavern,5,10,100,0.2,0.1
Saline Cavern,5,11,100,0.2,0.1
Saline Cavern,5,12,100,0.2,0.1
Saline Cavern,5,13,100,0.2,0.1
Saline Cavern,5,14,100,0.2,0.1
Saline Cavern,5,15,100,0.2,0.1
Saline Cavern,5,16,100,0.2,0.1
Saline Cavern,5,17,100,0.2,0.1
Saline Cavern,5,18,100,0.2,0.1
Saline Cavern,5,19,100,0.2,0.1
Saline Cavern,5,20,100,0.2,0.1
Saline Cavern,5,21,100,0.2,0.1
Saline Cavern,5,22,100,0.2,0.1
Saline Cavern,5,23,100,0.2,0.1
Saline Cavern,5,24,100,0.2,0.1
Saline Cavern,5,25,100,0.2,0.1
Saline Cavern,5,26,100,0.2,0.1
Saline Cavern,5,27,100,0.2,0.1
Saline Cavern,5,28,100,0.2,0.1
Saline Cavern,5,29,100,0.2,0.1
Saline Cavern,5,30,100,0.2,0.1
Saline Cavern,5,31,100,0.2,0.1
Saline Cavern,5,32,100,0.2,0.1
Saline Cavern,5,33,100,0.2,0.1
Saline Cavern,5,34,100,0.2,0.1
Saline Cavern,5,35,100,0.2,0.1
Saline Cavern,5,36,100,0.2,0.1
Saline Cavern,5,37,100,0.2,0.1
Saline Cavern,5,38,100,0.2,0.1
Saline Cavern,5,39,100,0.2,0.1
Saline Cavern,5,40,100,0.2,0.1
Saline Cavern,5,41,100,0.2,0.1
Saline Cavern,5,42,100,0.2,0.1
Saline Cavern,5,43,100,0.2,0.1
Saline Cavern,5,44,100,0.2,0.1
Saline Cavern,5,45,100,0.2,0.1
Saline Cavern,5,46,100,0.2,0.1
Saline Cavern,5,47,100,0.2,0.1
Saline Cavern,5,48,100,0.2,0.1
Saline Cavern,5,49,100,0.2,0.1
Saline Cavern,5,50,100,0.2,0.1
Saline Cavern,5,51,100,0.2,0.1
Saline Cavern,5,52,100,0.2,0.1
Saline Cavern,5,53,100,0.2,0.1
Saline Cavern,5,54,100,0.2,0.1
Saline Cavern,5,55,100,0.2,0.1
Saline Cavern,5,56,100,0.2,0.1
Saline Cavern,5,57,100,0.2,0.1
Saline Cavern,5,58,100,0.2,0.1
Saline Cavern,5,59,100,0.2,0.1
Saline Cavern,5,60,100,0.2,0.1
Saline Cavern,5,61,100,0.2,0.1
Saline Cavern,6,1,100,0.2,0.1
Saline Cavern,6,2,100,0.2,0.1
Saline Cavern,6,3,100,0.2,0.1
Saline Cavern,6,4,100,0.2,0.1
Saline Cavern,6,5,100,0.2,0.1
Saline Cavern,6,6,100,0.2,0.1
Saline Cavern,6,7,100,0.2,0.1
Saline Cavern,6,8,100,0.2,0.1
Saline Cavern,6,9,100,0.2,0.1
Saline Cavern,6,10,100,0.2,0.1
Saline Cavern,6,11,100,0.2,0.1
Saline Cavern,6,12,100,0.2,0.1
Saline Cavern,6,13,100,0.2,0.1
Saline Cavern,6,14,100,0.2,0.1
Saline Cavern,6,15,100,0.2,0.1
Saline Cavern,6,16,100,0.2,0.1
Saline Cavern,6,17,100,0.2,0.1
Saline Cavern,6,18,100,0.2,0.1
Saline Cavern,6,19,100,0.2,0.1
Saline Cavern,6,20,100,0.2,0.1
Saline Cavern,6,21,100,0.2,0.1
Saline Cavern,6,22,100,0.2,0.1
Saline Cavern,6,23,100,0.2,0.1
Saline Cavern,6,24,100,0.2,0.1
Saline Cavern,6,25,100,0.2,0.1
Saline Cavern,6,26,100,0.2,0.1
Saline Cavern,6,27,100,0.2,0.1
Saline Cavern,6,28,100,0.2,0.1
Saline Cavern,6,29,100,0.2,0.1
Saline Cavern,6,30,100,0.2,0.1
Saline Cavern,6,31,100,0.2,0.1
Saline Cavern,6,32,100,0.2,0.1
Saline Cavern,6,33,100,0.2,0.1
Saline Cavern,6,34,100,0.2,0.1
Saline Cavern,6,35,100,0.2,0.1
Saline Cavern,6,36,100,0.2,0.1
Saline Cavern,6,37,100,0.2,0.1
Saline Cavern,6,38,100,0.2,0.1
Saline Cavern,6,39,100,0.2,0.1
Saline Cavern,6,40,100,0.2,0.1
Saline Cavern,6,41,100,0.2,0.1
Saline Cavern,6,42,100,0.2,0.1
Saline Cavern,6,43,100,0.2,0.1
Saline Cavern,6,44,100,0.2,0.1
Saline Cavern,6,45,100,0.2,0.1
Saline Cavern,6,46,100,0.2,0.1
Saline Cavern,6,47,100,0.2,0.1
Saline Cavern,6,48,100,0.2,0.1
Saline Cavern,6,49,100,0.2,0.1
Saline Cavern,6,50,100,0.2,0.1
Saline Cavern,6,51,100,0.2,0.1
Saline Cavern,6,52,100,0.2,0.1
Saline Cavern,6,53,100,0.2,0.1
Saline Cavern,6,54,100,0.2,0.1
Saline Cavern,6,55,100,0.2,0.1
Saline Cavern,6,56,100,0.2,0.1
Saline Cavern,6,57,100,0.2,0.1
Saline Cavern,6,58,100,0.2,0.1
Saline Cavern,6,59,100,0.2,0.1
Saline Cavern,6,60,100,0.2,0.1
Saline Cavern,6,61,100,0.2,0.1
Saline Cavern,7,1,100,0.2,0.1
Saline Cavern,7,2,100,0.2,0.1
Saline Cavern,7,3,100,0.2,0.1
Saline Cavern,7,4,100,0.2,0.1
Saline Cavern,7,5,100,0.2,0.1
Saline Cavern,7,6,100,0.2,0.1
Saline Cavern,7,7,100,0.2,0.1
Saline Cavern,7,8,100,0.2,0.1
Saline Cavern,7,9,100,0.2,0.1
Saline Cavern,7,10,100,0.2,0.1
Saline Cavern,7,11,100,0.2,0.1
Saline Cavern,7,12,100,0.2,0.1
Saline Cavern,7,13,100,0.2,0.1
Saline Cavern,7,14,100,0.2,0.1
Saline Cavern,7,15,100,0.2,0.1
Saline Cavern,7,16,100,0.2,0.1
Saline Cavern,7,17,100,0.2,0.1
Saline Cavern,7,18,100,0.2,0.1
Saline Cavern,7,19,100,0.2,0.1
Saline Cavern,7,20,100,0.2,0.1
Saline Cavern,7,21,100,0.2,0.1
Saline Cavern,7,22,100,0.2,0.1
Saline Cavern,7,23,100,0.2,0.1
Saline Cavern,7,24,100,0.2,0.1
Saline Cavern,7,25,100,0.2,0.1
Saline Cavern,7,26,100,0.2,0.1
Saline Cavern,7,27,100,0.2,0.1
Saline Cavern,7,28,100,0.2,0.1
Saline Cavern,7,29,100,0.2,0.1
Saline Cavern,7,30,100,0.2,0.1
Saline Cavern,7,31,100,0.2,0.1
Saline Cavern,7,32,100,0.2,0.1
Saline Cavern,7,33,100,0.2,0.1
Saline Cavern,7,34,100,0.2,0.1
Saline Cavern,7,35,100,0.2,0.1
Saline Cavern,7,36,100,0.2,0.1
Saline Cavern,7,37,100,0.2,0.1
Saline Cavern,7,38,100,0.2,0.1
Saline Cavern,7,39,100,0.2,0.1
Saline Cavern,7,40,100,0.2,0.1
Saline Cavern,7,41,100,0.2,0.1
Saline Cavern,7,42,100,0.2,0.1
Saline Cavern,7,43,100,0.2,0.1
Saline Cavern,7,44,100,0.2,0.1
Saline Cavern,7,45,100,0.2,0.1
Saline Cavern,7,46,100,0.2,0.1
Saline Cavern,7,47,100,0.2,0.1
Saline Cavern,7,48,100,0.2,0.1
Saline Cavern,7,49,100,0.2,0.1
Saline Cavern,7,50,100,0.2,0.1
Saline Cavern,7,51,100,0.2,0.1
Saline Cavern,7,52,100,0.2,0.1
Saline Cavern,7,53,100,0.2,0.1
Saline Cavern,7,54,100,0.2,0.1
Saline Cavern,7,55,100,0.2,0.1
Saline Cavern,7,56,100,0.2,0.1
Saline Cavern,7,57,100,0.2,0.1
Saline Cavern,7,58,100,0.2,0.1
Saline Cavern,7,59,100,0.2,0.1
Saline Cavern,7,60,100,0.2,0.1
Saline Cavern,7,61,100,0.2,0.1
Saline Cavern,8,1,100,0.2,0.1
Saline Cavern,8,2,100,0.2,0.1
Saline Cavern,8,3,100,0.2,0.1
Saline Cavern,8,4,100,0.2,0.1
Saline Cavern,8,5,100,0.2,0.1
Saline Cavern,8,6,100,0.2,0.1
Saline Cavern,8,7,100,0.2,0.1
